speaker_id,id,p_yes,answer_mass,prompt
434,conflict_434_c003060,0.9996170129939911,0.9996737455949187,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
436,conflict_436_c003105,0.2658886865687969,0.9726582765579224,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
437,conflict_437_c003113,0.8354756139722475,0.7700649052858353,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
437,conflict_437_c003122,0.9978169778873457,0.9981569368392229,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
438,conflict_438_c003148,0.9802788724619844,0.9922108929604292,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
438,conflict_438_c003149,0.9995660364123455,0.9992630681663286,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
439,conflict_439_c003170,0.9921219865048418,0.9980858648195863,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
439,conflict_439_c003174,0.9945729323791513,0.9945659823715687,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
440,conflict_440_c003182,0.018264269469322,0.9851946160197258,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
440,conflict_440_c003184,0.0059114933016488755,0.9987225355580449,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
440,conflict_440_c003187,0.03934468921793074,0.9913490973412991,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
440,conflict_440_c003207,0.7690904538106671,0.9564809650182724,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
440,conflict_440_c003208,0.973643892311022,0.9859851598739624,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
441,conflict_441_c003216,0.0031483759475817467,0.9974307580851018,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
441,conflict_441_c003217,0.8723394220433468,0.9879571050405502,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
441,conflict_441_c003232,0.9161053117811866,0.9957225769758224,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
443,conflict_443_c003268,0.9988751138117863,0.9981235292507336,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
445,conflict_445_c003308,0.99993289056624,0.9996784059621859,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
445,conflict_445_c003314,0.9845730937902785,0.9832617845386267,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
445,conflict_445_c003318,0.8757856801422886,0.9795112982392311,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
446,conflict_446_c003330,0.9937573517928558,0.9939418891444802,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
447,conflict_447_c003345,0.3242348149984826,0.9609898924827576,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
447,conflict_447_c003355,0.9863626982400885,0.9978416040539742,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
447,conflict_447_c003356,0.9964339107174643,0.9862947510555387,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
447,conflict_447_c003357,0.999848802088187,0.9992719789297553,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
447,conflict_447_c003363,0.9958971730565664,0.9901256156153977,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003365,0.006590533822404934,0.9950940222479403,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003366,0.039344590791019596,0.9960256367921829,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003369,0.010987713532550118,0.9973565302789211,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003374,0.9688550891301266,0.9881387408822775,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003378,0.26588729085001483,0.9949201345443726,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003388,0.01691566428957124,0.9971838314086199,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003395,0.32081494662163823,0.9626232087612152,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003397,0.7279832614672854,0.9765906035900116,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
449,conflict_449_c003413,0.9752016398870464,0.9977417532354593,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
451,conflict_451_c003457,0.9896709742921018,0.9890888016670942,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
451,conflict_451_c003469,0.011158378549000664,0.9979402981698513,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
451,conflict_451_c003471,0.9629466760211193,0.9694876410067081,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
451,conflict_451_c003474,0.9995760953145162,0.9982180158549454,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
451,conflict_451_c003475,0.9903649782081027,0.9644904593005776,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
451,conflict_451_c003477,0.6975986463081912,0.8608276546001434,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
452,conflict_452_c003490,0.815233825033796,0.9855600744485855,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
452,conflict_452_c003491,0.9658969067473173,0.9450411796569824,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
452,conflict_452_c003495,0.9597621545462985,0.9818502366542816,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
452,conflict_452_c003496,0.9845751385949941,0.9928900161758065,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
454,conflict_454_c003532,0.9818748520107199,0.9806879721581936,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
454,conflict_454_c003533,0.9975464371438302,0.9982044722419232,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
454,conflict_454_c003538,0.6859530453733883,0.9753189980983734,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
457,conflict_457_c003585,0.9790340601628835,0.9663551766425371,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
457,conflict_457_c003590,0.9190590701798087,0.9601824060082436,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
457,conflict_457_c003591,0.9637763653633952,0.98988401517272,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
457,conflict_457_c003593,0.9173025687801624,0.9822073951363564,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
461,conflict_461_c003654,0.9207765933550606,0.9528021365404129,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
461,conflict_461_c003661,0.0002960101794594361,0.9998487517586909,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
461,conflict_461_c003668,0.9489161067133781,0.859559953212738,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
461,conflict_461_c003670,0.05340555502667926,0.9955050386488438,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
463,conflict_463_c003708,0.9996199238926274,0.9989743279584218,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
463,conflict_463_c003710,0.8670318419948727,0.9817775636911392,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
464,conflict_464_c003726,0.19682765700343174,0.987011581659317,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
464,conflict_464_c003731,0.9877582263844796,0.9827679824084044,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
464,conflict_464_c003741,0.5964339342201768,0.9710681140422821,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
465,conflict_465_c003755,0.816397803209126,0.950316920876503,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
465,conflict_465_c003761,0.998715581757358,0.9983693852555007,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
465,conflict_465_c003766,0.9998633830083767,0.999484769810806,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
465,conflict_465_c003767,0.9834694184933391,0.9908650927245617,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
465,conflict_465_c003768,0.9924219886963082,0.9963213945738971,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
465,conflict_465_c003771,0.9948201209406574,0.9957537013106048,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
467,conflict_467_c003828,0.9511421205390045,0.9550352469086647,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
467,conflict_467_c003830,0.808057592840198,0.8795820623636246,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
468,conflict_468_c003835,0.9059746402868807,0.9466246366500854,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
468,conflict_468_c003844,0.3593742887908493,0.9925953149795532,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
468,conflict_468_c003845,0.9837219498172705,0.9831760972738266,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
469,conflict_469_c003865,0.29746442089524006,0.9905040264129639,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
469,conflict_469_c003873,0.26587416314447593,0.9746412932872772,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
469,conflict_469_c003874,0.8962452707167915,0.9434823617339134,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
469,conflict_469_c003878,0.968380764070883,0.9962416291236877,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
469,conflict_469_c003882,0.9988838621216836,0.9984882102580741,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
469,conflict_469_c003883,0.9986643800297991,0.9970579182263464,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
470,conflict_470_c003896,0.8766286506259354,0.9248593151569366,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
470,conflict_470_c003901,0.9844551227518538,0.9733383907005191,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
470,conflict_470_c003907,0.9999046334542778,0.9998637298995163,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
470,conflict_470_c003911,0.9990816869537322,0.9983007643604651,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
470,conflict_470_c003914,0.4571511131808739,0.9508109390735626,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
471,conflict_471_c003927,0.9997783062354287,0.9998224821028998,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
471,conflict_471_c003929,0.999631629278214,0.9983985625440255,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
471,conflict_471_c003932,0.9750102590844922,0.9927049744874239,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
472,conflict_472_c003942,0.7956636823818463,0.9495440572500229,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
472,conflict_472_c003944,0.754916099846779,0.9895915985107422,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
472,conflict_472_c003946,0.9184797879053164,0.9665146395564079,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
474,conflict_474_c003970,0.21733847768448672,0.9830734580755234,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
474,conflict_474_c003971,0.9992019621745792,0.9983875909238122,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
474,conflict_474_c003972,0.6926516244189709,0.9621278047561646,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
474,conflict_474_c003974,0.9995986249088185,0.9994629824359436,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
474,conflict_474_c003978,0.433973948587906,0.9498818218708038,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
476,conflict_476_c003996,0.9854941717064872,0.9729832662269473,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
476,conflict_476_c004000,0.9945305201042418,0.9926036559045315,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
476,conflict_476_c004005,0.968379484790729,0.9915014319121838,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
477,conflict_477_c004026,0.22814805276645309,0.9556464999914169,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
477,conflict_477_c004028,0.8267058915117105,0.9893067628145218,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
477,conflict_477_c004033,0.4882816609447156,0.9260642230510712,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
477,conflict_477_c004034,0.4882820149564761,0.9887488782405853,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
477,conflict_477_c004035,0.8962470949578731,0.98868827521801,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
478,conflict_478_c004044,0.44166837158786537,0.9666534662246704,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
478,conflict_478_c004055,0.9996671742562083,0.9987069171038456,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
478,conflict_478_c004058,0.9998910760167603,0.9998950510853319,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
480,conflict_480_c004083,0.9948200324879468,0.9492362611927092,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
480,conflict_480_c004093,0.9390194983156221,0.9838997200131416,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
482,conflict_482_c004143,0.8774786367369025,0.9754236340522766,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
485,conflict_485_c004226,0.9865710637024276,0.9962834613397717,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
486,conflict_486_c004237,0.8962513210766625,0.980094239115715,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
487,conflict_487_c004262,0.9943138854878328,0.9950239341706038,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004281,0.9329357676004887,0.9617074877023697,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004282,0.960944676002527,0.9753793589770794,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004283,0.16238691791416024,0.9923311024904251,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004284,0.9362822243762772,0.9324629493057728,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004293,0.7341184681844053,0.9755946099758148,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004294,0.8962437159303056,0.9747405275702477,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004295,0.8558444407587432,0.9903094172477722,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
489,conflict_489_c004304,0.0009401145958637858,0.9992124488344416,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
492,conflict_492_c004351,0.26894590960227427,0.9706824421882629,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
603,conflict_603_c004422,0.9999617637418808,0.9999243288875732,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
603,conflict_603_c004430,0.9996922029401903,0.998850169184152,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
603,conflict_603_c004434,0.026759395448780907,0.9973557610064745,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
603,conflict_603_c004435,0.7461310048527674,0.9818439036607742,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
603,conflict_603_c004438,0.3593537028111947,0.9006159901618958,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
605,conflict_605_c004454,0.0030757558632981906,0.9946700681466609,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004488,0.33112454778548667,0.8915209174156189,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004498,0.9178947393508992,0.8999481499195099,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004506,0.9142908357004123,0.9500189647078514,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004508,0.9884011242606573,0.9962501004338264,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004509,0.9791944977469765,0.9452699068933725,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004510,0.9947794561397556,0.9960325178690255,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004511,0.9978170913662713,0.9967810655944049,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
609,conflict_609_c004531,0.8333205555080925,0.9937742501497269,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
609,conflict_609_c004532,0.9981612897406569,0.9988479554885998,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
609,conflict_609_c004533,0.9983513888427904,0.9978521285811439,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
609,conflict_609_c004534,0.5964368053742951,0.9804303050041199,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
612,conflict_612_c004554,0.8019390496925869,0.9104306995868683,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
612,conflict_612_c004562,0.9575943028263625,0.9801005162298679,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
615,conflict_615_c004587,0.9955658564391878,0.994084089063108,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
615,conflict_615_c004594,0.6791670877124312,0.8325677812099457,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
615,conflict_615_c004598,0.983719754035674,0.9578846050426364,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
615,conflict_615_c004599,0.9932534919815382,0.9553505694493651,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
620,conflict_620_c004678,0.7549087584259976,0.9666977971792221,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
622,conflict_622_c004706,0.546734589026138,0.8109998404979706,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
624,conflict_624_c004751,0.9963495761018549,0.9962354537565261,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
624,conflict_624_c004757,0.8757785251466264,0.9818358942866325,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
624,conflict_624_c004762,0.7718443406949459,0.9859895259141922,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
625,conflict_625_c004777,0.9815940518204771,0.9952088631689548,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
625,conflict_625_c004778,0.07056511446710993,0.9936342760920525,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
625,conflict_625_c004779,0.9950943794207032,0.9981688228435814,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
627,conflict_627_c004811,0.8418227785213579,0.9704841375350952,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
627,conflict_627_c004815,0.9946561885098683,0.9802456628531218,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
627,conflict_627_c004824,0.998272255049791,0.9992647431790829,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
627,conflict_627_c004825,0.9983383331073273,0.989705273299478,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
628,conflict_628_c004846,0.9674093471357442,0.9961043819785118,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
628,conflict_628_c004849,0.9893463362833139,0.9923288635909557,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
629,conflict_629_c004877,0.9975653650720467,0.9969429688062519,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
632,conflict_632_c004906,0.2107468453024921,0.914790004491806,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
632,conflict_632_c004919,0.6224555823942067,0.9765466749668121,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
632,conflict_632_c004920,0.798181998426443,0.9937115162611008,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
632,conflict_632_c004923,0.9926534276370321,0.9977340544573963,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
634,conflict_634_c004970,0.9025849207904291,0.908233717083931,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
634,conflict_634_c004977,0.8198890270396878,0.9919609129428864,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
636,conflict_636_c004995,0.0012162371078978213,0.997339891968295,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
636,conflict_636_c004997,0.8267064413549905,0.979087308049202,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
636,conflict_636_c004999,0.5234231488720112,0.9715656936168671,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
636,conflict_636_c005031,0.937207506164846,0.9862738847732544,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
636,conflict_636_c005034,0.7759379551694839,0.9288359135389328,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
637,conflict_637_c005040,0.975385254229649,0.9898015428334475,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
637,conflict_637_c005044,0.5698506393636019,0.9862818717956543,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
637,conflict_637_c005045,0.993041671185756,0.9875177256762981,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
637,conflict_637_c005057,0.38491783032775184,0.9011656939983368,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
637,conflict_637_c005058,0.9969476109931276,0.9990093025844544,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
638,conflict_638_c005059,0.7401651073587808,0.8721005469560623,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005068,0.01040912178210081,0.9974723858758807,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005069,0.01942142087575364,0.9972056671977043,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005070,0.8558421672961064,0.9840024709701538,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005072,0.038180471754758284,0.9856840223073959,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005081,3.945064670746186e-05,0.9996456883854989,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005082,0.008986227618456563,0.9979471797123551,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005083,0.0014666229164924153,0.9993683282518759,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005084,0.032591788107205116,0.9975792653858662,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
641,conflict_641_c005085,0.23649562092123577,0.9499226361513138,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
641,conflict_641_c005086,0.0021659141619739114,0.9986144101712853,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
641,conflict_641_c005093,0.09535233517382782,0.9704170525074005,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
641,conflict_641_c005094,5.065186510021075e-05,0.9997727038935409,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
649,conflict_649_c005115,0.9284121381621794,0.9244294390082359,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
649,conflict_649_c005116,0.8479670676045562,0.9912148863077164,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
649,conflict_649_c005118,0.9353463680233987,0.9545217342674732,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
650,conflict_650_c005125,0.9992790609571905,0.9972685761749744,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
650,conflict_650_c005129,0.994444275076874,0.9902372728101909,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
650,conflict_650_c005131,0.9937577175584918,0.9668800551444292,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
659,conflict_659_c005270,0.004538998291311289,0.9957727696746588,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
659,conflict_659_c005279,0.874076102258918,0.9965851306915283,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
659,conflict_659_c005280,0.5117108060500261,0.9876753985881805,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
659,conflict_659_c005281,0.018546678081184986,0.9956028703600168,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
